step,amount,isFraud,errorBalanceDest,errorBalanceOrig,type_encode
7.0,58470.79,0.0,82061.51,-12944.400000000001,0.3109704127602581
7.0,42079.24,0.0,-8443.570000000007,-12944.400000000001,0.3109704127602581
7.0,173774.13,0.0,-279819.44625,-12944.400000000001,0.3109704127602581
7.0,79602.79,0.0,-0.009999999980209395,-12944.400000000001,0.3109704127602581
7.0,70587.22,0.0,147353.0,-12944.400000000001,0.3109704127602581
7.0,278506.83,0.0,337863.9600000002,-12944.400000000001,0.3109704127602581
7.0,138373.64,0.0,-279819.44625,-12944.400000000001,0.3109704127602581
7.0,3107.72,0.0,3107.72,9.094947017729282e-13,0.2757822963594302
7.0,359216.69,0.0,-279819.44625,-12944.400000000001,0.3109704127602581
7.0,103932.55,0.0,106801.41,-12944.400000000001,0.10105929623767199
7.0,971.73,0.0,971.73,0.010000000009313226,0.2757822963594302
7.0,3544.17,0.0,3544.17,0.0,0.2757822963594302
7.0,926.85,0.0,926.85,0.0,0.2757822963594302
7.0,31108.12,0.0,31108.12,0.0,0.2757822963594302
7.0,1935.26,0.0,1935.26,-7.275957614183426e-12,0.2757822963594302
7.0,27690.45,0.0,27690.45,7.275957614183426e-12,0.2757822963594302
7.0,11771.65,0.0,11771.65,-3.637978807091713e-12,0.2757822963594302
7.0,18861.09,0.0,18861.09,9.094947017729282e-13,0.2757822963594302
7.0,2214.56,0.0,2214.56,-0.010000000000218279,0.2757822963594302
7.0,1309.91,0.0,1309.91,0.010000000000218279,0.2757822963594302
7.0,9866.63,0.0,9866.63,-6213.879999999999,0.2757822963594302
7.0,10330.01,0.0,10330.01,-10330.01,0.2757822963594302
7.0,10536.99,0.0,10536.99,-10536.99,0.2757822963594302
7.0,12317.87,0.0,12317.87,-12317.87,0.2757822963594302
7.0,9633.05,0.0,9633.05,-9633.05,0.2757822963594302
7.0,2515.77,0.0,2515.77,-2515.77,0.2757822963594302
7.0,7544.82,0.0,7544.82,-7544.82,0.2757822963594302
7.0,12241.43,0.0,12241.43,-12241.43,0.2757822963594302
7.0,105091.11,0.0,245256.44,-12944.400000000001,0.3109704127602581
7.0,6664.42,0.0,6664.42,0.0,0.2757822963594302
7.0,6112.75,0.0,6112.75,0.0,0.2757822963594302
7.0,1339.12,0.0,1339.12,0.0,0.2757822963594302
7.0,227204.83,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
7.0,213554.46,0.0,427108.91000000003,-12944.400000000001,0.10105929623767199
7.0,153124.3,0.0,308675.3,-12944.400000000001,0.10105929623767199
7.0,162902.6,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
7.0,193980.81,0.0,387961.62,-12944.400000000001,0.10105929623767199
7.0,115440.53,0.0,244036.53,-12944.400000000001,0.10105929623767199
7.0,315210.66,0.0,-270480.45999999996,-12944.400000000001,0.10105929623767199
7.0,121981.71,0.0,-62756.57999999996,-12944.400000000001,0.10105929623767199
7.0,336410.5,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
7.0,274903.54,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
7.0,7818.14,0.0,15636.279999999999,-12944.400000000001,0.10105929623767199
7.0,70318.64,0.0,222604.93,-12944.400000000001,0.10105929623767199
7.0,395368.45,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
7.0,35015.29,0.0,70030.58000000002,-12944.400000000001,0.10105929623767199
7.0,140934.36,0.0,283606.36,-12944.400000000001,0.10105929623767199
7.0,80222.52,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
7.0,439348.62,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
7.0,182036.49,0.0,364072.98,-12944.400000000001,0.10105929623767199
7.0,77816.36,0.0,155632.71999999997,-12944.400000000001,0.10105929623767199
7.0,78369.94,0.0,40139.09,-12944.400000000001,0.10105929623767199
7.0,51260.1,0.0,102520.19999999998,-12944.400000000001,0.10105929623767199
7.0,124646.3,0.0,313817.7400000002,-12944.400000000001,0.10105929623767199
7.0,2997.84,0.0,2997.84,-1499.8400000000001,0.2757822963594302
7.0,123372.55,0.0,-237508.37,-12944.400000000001,0.3109704127602581
7.0,2693.26,0.0,2693.26,-2693.26,0.2757822963594302
7.0,4798.8,0.0,4798.8,-4798.8,0.2757822963594302
7.0,5756.56,0.0,5756.56,-5756.56,0.2757822963594302
7.0,25404.53,0.0,25404.53,-12944.400000000001,0.2757822963594302
7.0,827.69,0.0,827.69,-827.69,0.2757822963594302
7.0,5501.2,0.0,5501.2,-5501.2,0.2757822963594302
7.0,14766.83,0.0,14766.83,-12944.400000000001,0.2757822963594302
7.0,10382.73,0.0,10382.73,-10382.73,0.2757822963594302
7.0,10469.87,0.0,10469.87,-10469.87,0.2757822963594302
7.0,16319.94,0.0,16319.94,-12944.400000000001,0.2757822963594302
7.0,17978.68,0.0,17978.68,-12944.400000000001,0.2757822963594302
7.0,9230.32,0.0,9230.32,-9230.32,0.2757822963594302
7.0,1370.69,0.0,1370.69,-1370.69,0.2757822963594302
7.0,10533.04,0.0,10533.04,-10533.04,0.2757822963594302
7.0,285.59,0.0,285.59,-285.59,0.2757822963594302
7.0,4800.76,0.0,4800.76,-4800.76,0.2757822963594302
7.0,10156.0,0.0,10156.0,-10156.0,0.2757822963594302
7.0,9414.48,0.0,9414.48,-9414.48,0.2757822963594302
7.0,2674.73,0.0,2674.73,-2674.73,0.2757822963594302
7.0,1571.83,0.0,1571.83,-1571.83,0.2757822963594302
7.0,1803.28,0.0,1803.28,-1803.28,0.2757822963594302
7.0,3633.39,0.0,3633.39,-3633.39,0.2757822963594302
7.0,4178.46,0.0,4178.46,0.0,0.2757822963594302
7.0,4456.99,0.0,4456.99,0.0,0.2757822963594302
7.0,400444.34,0.0,-21540.399999999965,-12944.400000000001,0.2927066845245343
7.0,930.18,0.0,930.18,0.0,0.2757822963594302
7.0,218.27,0.0,218.27,0.0,0.2757822963594302
7.0,1041.96,0.0,1041.96,0.0,0.2757822963594302
7.0,451568.12,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,104539.76,0.0,6366.929999999993,-12944.400000000001,0.2927066845245343
7.0,8061.1,0.0,8061.1,0.0,0.2757822963594302
7.0,3866.19,0.0,3866.19,-4.547473508864641e-13,0.2757822963594302
7.0,2865.64,0.0,2865.64,-2086.64,0.2757822963594302
7.0,5418.64,0.0,-48145.490000000005,-2330.6400000000003,0.019481310118105444
7.0,632361.53,0.0,466365.74374999997,-12944.400000000001,0.2927066845245343
7.0,10229.88,0.0,10229.88,0.0,0.2757822963594302
7.0,469688.29,0.0,46526.169999999984,-12944.400000000001,0.2927066845245343
7.0,591464.21,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,105860.8,0.0,105860.8,-12944.400000000001,0.10105929623767199
7.0,3535.08,0.0,3535.08,0.0,0.2757822963594302
7.0,5565.73,0.0,5565.73,0.0,0.2757822963594302
7.0,2513.17,0.0,2513.17,-0.00999999999476131,0.2757822963594302
7.0,24324.01,0.0,24324.01,0.010000000009313226,0.2757822963594302
7.0,10620.41,0.0,10620.41,-3.637978807091713e-12,0.2757822963594302
7.0,4996.41,0.0,4996.41,0.0,0.2757822963594302
7.0,20328.6,0.0,20328.6,1.8189894035458565e-12,0.2757822963594302
7.0,35279.33,0.0,35279.33,-12944.400000000001,0.2757822963594302
7.0,3169.16,0.0,3169.16,-3169.16,0.2757822963594302
7.0,8358.83,0.0,8358.83,-8358.83,0.2757822963594302
7.0,2320.65,0.0,2320.65,-2320.65,0.2757822963594302
7.0,5733.09,0.0,5733.09,-5733.09,0.2757822963594302
7.0,14441.29,0.0,14441.29,-12944.400000000001,0.2757822963594302
7.0,2518.63,0.0,2518.63,-2518.63,0.2757822963594302
7.0,13517.94,0.0,13517.94,-12944.400000000001,0.2757822963594302
7.0,7925.72,0.0,7925.72,-7925.72,0.2757822963594302
7.0,24034.28,0.0,24034.28,-12944.400000000001,0.2757822963594302
7.0,17036.48,0.0,17036.48,-12944.400000000001,0.2757822963594302
7.0,27888.72,0.0,27888.72,-12944.400000000001,0.2757822963594302
7.0,3417.61,0.0,3417.61,-3417.61,0.2757822963594302
7.0,10558.24,0.0,10558.24,-10558.24,0.2757822963594302
7.0,1847.37,0.0,1847.37,-1847.37,0.2757822963594302
7.0,411399.71,0.0,343183.44,-12944.400000000001,0.2927066845245343
7.0,121362.51,0.0,-279819.44625,5.229594535194337e-12,0.2927066845245343
7.0,54395.2,0.0,-279819.44625,-12944.400000000001,0.3109704127602581
7.0,59416.73,0.0,0.0,-3.637978807091713e-12,0.3109704127602581
7.0,565.49,0.0,565.49,-326.49,0.2757822963594302
7.0,2395.77,0.0,2395.77,0.0,0.2757822963594302
7.0,6864.68,0.0,6864.68,0.0,0.2757822963594302
7.0,19551.26,0.0,19551.26,0.0,0.2757822963594302
7.0,197648.26,0.0,-279819.44625,-0.010000000009313226,0.3109704127602581
7.0,6779.67,0.0,6779.67,0.0,0.2757822963594302
7.0,412.18,0.0,412.18,0.0,0.2757822963594302
7.0,2780.75,0.0,2780.75,0.0,0.2757822963594302
7.0,7466.06,0.0,7466.06,0.0,0.2757822963594302
7.0,7769.72,0.0,7769.72,-3895.7200000000003,0.2757822963594302
7.0,37603.83,0.0,143520.83000000002,-12944.400000000001,0.10105929623767199
7.0,9173.09,0.0,9173.09,-8255.09,0.2757822963594302
7.0,1242030.96,0.0,204731.09999999986,-12944.400000000001,0.2927066845245343
7.0,883.88,0.0,883.88,0.0,0.2757822963594302
7.0,268049.77,0.0,412567.6100000001,-12944.400000000001,0.3109704127602581
7.0,157442.78,0.0,-279819.44625,-12944.400000000001,0.3109704127602581
7.0,1593.64,0.0,1593.64,0.0,0.2757822963594302
7.0,158333.5,0.0,149889.93,-12944.400000000001,0.3109704127602581
7.0,10808.4,0.0,10808.4,0.0,0.2757822963594302
7.0,3439.96,0.0,3439.96,0.0,0.2757822963594302
7.0,2322.82,0.0,2322.82,-0.010000000000218279,0.2757822963594302
7.0,6585.38,0.0,6585.38,-2317.55,0.2757822963594302
7.0,23513.69,0.0,23513.69,-12944.400000000001,0.2757822963594302
7.0,4095.71,0.0,4095.71,-2242.71,0.2757822963594302
7.0,15006.45,0.0,15006.45,-6767.450000000001,0.2757822963594302
7.0,129859.44,0.0,300747.04,-12944.400000000001,0.2927066845245343
7.0,2570.96,0.0,2570.96,0.0,0.2757822963594302
7.0,4163.28,0.0,-10594.25,0.0,0.019481310118105444
7.0,314929.23,0.0,329874.75,-12944.400000000001,0.10105929623767199
7.0,23492.26,0.0,23492.26,0.009999999951105565,0.2757822963594302
7.0,599342.88,0.0,466365.74374999997,-12944.400000000001,0.2927066845245343
7.0,4607.26,0.0,4607.26,0.0,0.2757822963594302
7.0,15973.19,0.0,15973.19,-3.637978807091713e-12,0.2757822963594302
7.0,9738.48,0.0,16529.089999999997,0.0,0.2927066845245343
7.0,8500.77,0.0,8500.77,-4.547473508864641e-13,0.2757822963594302
7.0,309.78,0.0,309.78,0.0,0.2757822963594302
7.0,13239.13,0.0,13239.13,0.0,0.2757822963594302
7.0,1557.36,0.0,1557.36,0.0,0.2757822963594302
7.0,9801.45,0.0,9801.45,0.0,0.2757822963594302
7.0,3984.14,0.0,3984.14,0.010000000002037268,0.2757822963594302
7.0,2410.67,0.0,2410.67,-0.010000000002037268,0.2757822963594302
7.0,5078.24,0.0,5078.24,0.0,0.2757822963594302
7.0,17126.04,0.0,17126.04,-8650.04,0.2757822963594302
7.0,141917.76,0.0,362724.0499999989,-12944.400000000001,0.3109704127602581
7.0,6624.39,0.0,6624.39,-4.547473508864641e-13,0.2757822963594302
7.0,1194.51,0.0,1194.51,0.0,0.2757822963594302
7.0,118404.75,0.0,146616.75,-12944.400000000001,0.2927066845245343
7.0,10781.11,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
7.0,217460.33,0.0,-279819.44625,-12944.400000000001,0.3109704127602581
7.0,9773.88,0.0,9773.88,0.0,0.2757822963594302
7.0,7826.37,0.0,7826.37,0.00999999999476131,0.2757822963594302
7.0,173696.06,0.0,323890.06,-12944.400000000001,0.10105929623767199
7.0,15258.14,0.0,15258.14,-12944.400000000001,0.2757822963594302
7.0,6356.01,0.0,6356.01,0.0,0.2757822963594302
7.0,480.03,0.0,480.03,0.0,0.2757822963594302
7.0,141289.74,0.0,315626.22000000067,-12944.400000000001,0.3109704127602581
7.0,10200.43,0.0,10200.43,0.0,0.2757822963594302
7.0,9802.73,0.0,9802.73,0.0,0.2757822963594302
7.0,9383.43,0.0,9383.43,-8206.43,0.2757822963594302
7.0,5123.99,0.0,5123.99,0.0,0.2757822963594302
7.0,5422.72,0.0,5422.72,0.0,0.2757822963594302
7.0,34866.59,0.0,34866.59,-12944.400000000001,0.2757822963594302
7.0,3679.63,0.0,3679.63,-3407.63,0.2757822963594302
7.0,259743.76,0.0,-279819.44625,-12944.400000000001,0.3109704127602581
7.0,12835.96,0.0,12835.96,0.0,0.2757822963594302
7.0,1062.06,0.0,1062.06,0.0,0.2757822963594302
7.0,182452.71,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
7.0,172588.84,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
7.0,212127.94,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
7.0,267716.65,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
7.0,140852.52,0.0,-7714.099999999977,-12944.400000000001,0.10105929623767199
7.0,23966.48,0.0,47932.96,-12944.400000000001,0.10105929623767199
7.0,137985.07,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
7.0,207762.47,0.0,393447.73000000045,-12944.400000000001,0.10105929623767199
7.0,101075.48,0.0,202150.96,-12944.400000000001,0.10105929623767199
7.0,282150.32,0.0,-45087.9299999997,-12944.400000000001,0.10105929623767199
7.0,245256.44,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
7.0,26884.31,0.0,53768.619999999995,-12944.400000000001,0.10105929623767199
7.0,33051.37,0.0,184665.87,-12944.400000000001,0.10105929623767199
7.0,64525.15,0.0,129050.29000000097,-12944.400000000001,0.10105929623767199
7.0,185113.63,0.0,145711.6200000001,-12944.400000000001,0.10105929623767199
7.0,39244.81,0.0,-119295.18,-12944.400000000001,0.10105929623767199
7.0,250578.65,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
7.0,374031.59,0.0,-211697.75,-12944.400000000001,0.10105929623767199
7.0,4435.37,0.0,4435.37,0.0,0.2757822963594302
7.0,10903.02,0.0,10903.02,-5277.02,0.2757822963594302
7.0,6291.23,0.0,6291.23,0.0,0.2757822963594302
7.0,2206.56,0.0,2206.56,0.0,0.2757822963594302
7.0,5370.06,0.0,5370.06,-1.8189894035458565e-12,0.2757822963594302
7.0,3136.92,0.0,3136.92,0.0,0.2757822963594302
7.0,499.86,0.0,0.0,0.0,0.019481310118105444
7.0,7706.46,0.0,7706.46,0.0,0.2757822963594302
7.0,4411.68,0.0,4411.68,0.0,0.2757822963594302
7.0,7939.48,0.0,7939.48,4.547473508864641e-13,0.2757822963594302
7.0,7548.35,0.0,7548.35,0.0,0.2757822963594302
7.0,967.31,0.0,967.31,0.0,0.2757822963594302
7.0,10594.26,0.0,0.010000000002037268,0.0,0.2927066845245343
7.0,5368.23,0.0,5368.23,0.0,0.2757822963594302
7.0,7533.07,0.0,7533.07,0.0,0.2757822963594302
7.0,651.54,0.0,651.54,0.0,0.2757822963594302
7.0,5585.31,0.0,5585.31,0.010000000009313226,0.2757822963594302
7.0,3397.33,0.0,3397.33,0.0,0.2757822963594302
7.0,276.04,0.0,276.04,0.0,0.2757822963594302
7.0,363063.88,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,2605.08,0.0,2605.08,0.0,0.2757822963594302
7.0,4908.85,0.0,4908.85,-4.547473508864641e-13,0.2757822963594302
7.0,15969.13,0.0,15969.13,0.0,0.2757822963594302
7.0,38323.66,0.0,1.4551915228366852e-11,-12944.400000000001,0.3109704127602581
7.0,10476.7,0.0,10476.7,-10476.7,0.2757822963594302
7.0,61922.54,0.0,-279819.44625,0.0,0.3109704127602581
7.0,4603.71,0.0,4603.71,0.0,0.2757822963594302
7.0,6163.43,0.0,6163.43,-2313.4300000000003,0.2757822963594302
7.0,6951.07,0.0,6951.07,0.0,0.2757822963594302
7.0,4630.4,0.0,4630.4,-4508.4,0.2757822963594302
7.0,47779.84,0.0,0.0,-12944.400000000001,0.3109704127602581
7.0,197390.5,0.0,218911.5,-12944.400000000001,0.10105929623767199
7.0,4355.69,0.0,4355.69,1.8189894035458565e-12,0.2757822963594302
7.0,3643.48,0.0,3643.48,0.0,0.2757822963594302
7.0,209202.05,0.0,-279819.44625,1.4551915228366852e-11,0.3109704127602581
7.0,483.98,0.0,483.98,0.0,0.2757822963594302
7.0,3214.67,0.0,3214.67,0.0,0.2757822963594302
7.0,11611.66,0.0,11611.66,3.637978807091713e-12,0.2757822963594302
7.0,15116.37,0.0,15116.37,-1.8189894035458565e-12,0.2757822963594302
7.0,2878.68,0.0,2878.68,-2638.68,0.2757822963594302
7.0,6849.71,0.0,6849.71,0.0,0.2757822963594302
7.0,668885.18,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,105124.6,0.0,-128353.56,-12944.400000000001,0.3109704127602581
7.0,15036.18,0.0,15036.18,0.0,0.2757822963594302
7.0,5070.28,0.0,5070.28,0.0,0.2757822963594302
7.0,6821.43,0.0,6821.43,0.0,0.2757822963594302
7.0,2928.73,0.0,2928.73,0.0,0.2757822963594302
7.0,328175.59,0.0,306098.37999999896,-12944.400000000001,0.2927066845245343
7.0,3946.88,0.0,3946.88,0.0,0.2757822963594302
7.0,2910.53,0.0,2910.53,0.0,0.2757822963594302
7.0,12650.89,0.0,12650.89,0.0,0.2757822963594302
7.0,2519.4,0.0,2519.4,0.010000000002037268,0.2757822963594302
7.0,14021.39,0.0,14021.39,0.0,0.2757822963594302
7.0,9138.62,0.0,9138.62,0.0,0.2757822963594302
7.0,8166.04,0.0,8166.04,0.0,0.2757822963594302
7.0,4796.19,0.0,4796.19,1.8189894035458565e-12,0.2757822963594302
7.0,9682.0,0.0,9682.0,-9.094947017729282e-13,0.2757822963594302
7.0,3567.99,0.0,3567.99,0.0,0.2757822963594302
7.0,15974.63,0.0,15974.63,0.0,0.2757822963594302
7.0,1538.51,0.0,1538.51,-1059.51,0.2757822963594302
7.0,8987.61,0.0,8987.61,-8987.61,0.2757822963594302
7.0,35532.03,0.0,35532.03,-12944.400000000001,0.2757822963594302
7.0,16034.17,0.0,16034.17,-12944.400000000001,0.2757822963594302
7.0,13204.3,0.0,13204.3,-12944.400000000001,0.2757822963594302
7.0,21131.52,0.0,21131.52,-12944.400000000001,0.2757822963594302
7.0,5874.22,0.0,5874.22,-1.8189894035458565e-12,0.2757822963594302
7.0,4854.86,0.0,4854.86,0.0,0.2757822963594302
7.0,5238.34,0.0,5238.34,0.0,0.2757822963594302
7.0,2337.09,0.0,2337.09,0.0,0.2757822963594302
7.0,135364.07,0.0,270728.14,-12944.400000000001,0.10105929623767199
7.0,372848.83,0.0,374280.0599999996,-12944.400000000001,0.10105929623767199
7.0,66732.14,0.0,151523.76,-12944.400000000001,0.10105929623767199
7.0,273499.22,0.0,396616.9099999999,-12944.400000000001,0.10105929623767199
7.0,529190.35,0.0,-84141.55000000075,-12944.400000000001,0.10105929623767199
7.0,193934.58,0.0,387869.16,-12944.400000000001,0.10105929623767199
7.0,186699.23,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
7.0,276651.07,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
7.0,231126.61,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
7.0,249233.37,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
7.0,44453.81,0.0,174328.65999999997,-12944.400000000001,0.10105929623767199
7.0,154228.23,0.0,308456.45999999996,-12944.400000000001,0.10105929623767199
7.0,225798.64,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
7.0,194451.87,0.0,431914.17,-12944.400000000001,0.10105929623767199
7.0,49431.49,0.0,98862.98,-12944.400000000001,0.10105929623767199
7.0,245484.78,0.0,-239837.54999999993,-12944.400000000001,0.10105929623767199
7.0,21954.96,0.0,-279819.44625,-12944.400000000001,0.10105929623767199
7.0,868684.99,0.0,466365.74374999997,-12944.400000000001,0.10105929623767199
7.0,29010.6,0.0,33559.72,-12944.400000000001,0.10105929623767199
7.0,14809.24,0.0,29618.48000000001,-12944.400000000001,0.10105929623767199
7.0,97806.47,0.0,222571.75,-12944.400000000001,0.10105929623767199
7.0,5385.54,0.0,5385.54,0.0,0.2757822963594302
7.0,14439.4,0.0,14439.4,-2894.3999999999996,0.2757822963594302
7.0,178514.46,0.0,-279819.44625,-12944.400000000001,0.3109704127602581
7.0,599.0,0.0,599.0,-74.0,0.2757822963594302
7.0,131892.09,0.0,152826.09,-12944.400000000001,0.10105929623767199
7.0,585116.33,0.0,466365.74374999997,-12944.400000000001,0.2927066845245343
7.0,2136.5,0.0,2136.5,0.0,0.2757822963594302
7.0,914938.38,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,3005.72,0.0,3005.72,0.0,0.2757822963594302
7.0,132499.75,0.0,264999.49999999994,-12944.400000000001,0.10105929623767199
7.0,203.52,0.0,203.52,0.0,0.2757822963594302
7.0,547982.86,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,5610.22,0.0,5610.22,0.0,0.2757822963594302
7.0,1839.45,0.0,-1.4551915228366852e-11,0.0,0.019481310118105444
7.0,7162.79,0.0,7162.79,-2.9103830456733704e-11,0.2757822963594302
7.0,14060.49,0.0,14060.49,0.0,0.2757822963594302
7.0,740455.48,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,12880.69,0.0,12880.69,-12880.69,0.2757822963594302
7.0,8282.81,0.0,8282.81,0.0,0.2757822963594302
7.0,239692.36,0.0,-279819.44625,-12944.400000000001,0.3109704127602581
7.0,77606.35,0.0,-150955.19,-12944.400000000001,0.2927066845245343
7.0,7054.83,0.0,7054.83,0.0,0.2757822963594302
7.0,85459.53,0.0,0.0,0.0,0.2927066845245343
7.0,4270.25,0.0,92540.02,0.0,0.019481310118105444
7.0,7624.65,0.0,7624.65,-0.009999999999649845,0.2757822963594302
7.0,2375.97,0.0,2375.97,-1699.8599999999997,0.2757822963594302
7.0,4270.36,0.0,4270.36,-4270.36,0.2757822963594302
7.0,41749.41,0.0,41749.41,-12944.400000000001,0.2757822963594302
7.0,1561.11,0.0,1561.11,-1561.11,0.2757822963594302
7.0,14734.61,0.0,14734.61,-12944.400000000001,0.2757822963594302
7.0,12443.21,0.0,12443.21,-12443.21,0.2757822963594302
7.0,3727.23,0.0,3727.23,-3727.23,0.2757822963594302
7.0,10.48,0.0,10.48,-10.48,0.2757822963594302
7.0,10131.78,0.0,10131.78,0.0,0.2757822963594302
7.0,1713.7,0.0,1713.7,-1.8189894035458565e-12,0.2757822963594302
7.0,287284.26,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,8170.1,0.0,8170.1,0.0,0.2757822963594302
7.0,4702.01,0.0,4702.01,-4298.01,0.2757822963594302
7.0,1519.45,0.0,1519.45,0.0,0.2757822963594302
7.0,3036.06,0.0,3036.06,0.0,0.2757822963594302
7.0,4259.68,0.0,4259.68,0.0,0.2757822963594302
7.0,5435.84,0.0,5435.84,0.0,0.2757822963594302
7.0,3232.99,0.0,3232.99,0.0,0.2757822963594302
7.0,10110.26,0.0,10110.26,0.0,0.2757822963594302
7.0,16807.66,0.0,16807.66,-5028.92,0.2757822963594302
7.0,7670.1,0.0,7670.1,-7670.1,0.2757822963594302
7.0,16913.76,0.0,16913.76,-12944.400000000001,0.2757822963594302
7.0,2077.39,0.0,2077.39,0.0,0.2757822963594302
7.0,12917.05,0.0,12917.05,0.0,0.2757822963594302
7.0,10752.66,0.0,10752.66,0.0,0.2757822963594302
7.0,6069.86,0.0,6069.86,0.0,0.2757822963594302
7.0,141256.14,0.0,160160.11000000002,-12944.400000000001,0.10105929623767199
7.0,2402.8,0.0,2402.8,0.0,0.2757822963594302
7.0,2826.25,0.0,2826.25,-0.00999999999476131,0.2757822963594302
7.0,193646.29,0.0,-279819.44625,-12944.400000000001,0.3109704127602581
7.0,6314.93,0.0,6314.93,-6116.93,0.2757822963594302
7.0,1251490.30125,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,1251490.30125,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,1251490.30125,0.0,191502.72999999952,-12944.400000000001,0.2927066845245343
7.0,1251490.30125,0.0,0.0,-12944.400000000001,0.2927066845245343
7.0,12717.38,0.0,-279819.44625,-12717.38,0.2927066845245343
7.0,553290.0,0.0,328774.36000000034,-12944.400000000001,0.2927066845245343
7.0,323892.84,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,1251490.30125,0.0,466365.74374999997,-12944.400000000001,0.2927066845245343
7.0,3814.15,0.0,3814.15,0.0,0.2757822963594302
7.0,11887.32,0.0,11887.32,0.0,0.2757822963594302
7.0,334334.42,0.0,375540.42,-12944.400000000001,0.2927066845245343
7.0,215.05,0.0,215.05,0.0,0.2757822963594302
7.0,6382.19,0.0,6382.19,0.0,0.2757822963594302
7.0,498910.36,0.0,466365.74374999997,-12944.400000000001,0.2927066845245343
7.0,1251490.30125,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,1168723.46,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,423316.32,0.0,-162983.0399999991,-12944.400000000001,0.2927066845245343
7.0,428331.88,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,913805.64,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,792727.79,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,997659.79,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,152351.18,0.0,-1.1641532182693481e-10,-12944.400000000001,0.2927066845245343
7.0,611874.69,0.0,-17851.960000000196,-12944.400000000001,0.2927066845245343
7.0,391868.6,0.0,383903.55,-12944.400000000001,0.2927066845245343
7.0,1376.57,0.0,1376.57,0.0,0.2757822963594302
7.0,1434.08,0.0,1434.08,0.0,0.2757822963594302
7.0,248605.85,0.0,258975.85,-12944.400000000001,0.3109704127602581
7.0,4566.06,0.0,4566.06,0.0,0.2757822963594302
7.0,4734.66,0.0,4734.66,0.0,0.2757822963594302
7.0,6228.16,0.0,6228.16,-830.8199999999997,0.2757822963594302
7.0,10283.64,0.0,10283.64,0.0,0.2757822963594302
7.0,3905.77,0.0,3905.77,7.275957614183426e-12,0.2757822963594302
7.0,4079.46,0.0,4079.46,-4079.46,0.2757822963594302
7.0,138456.64,0.0,64892.460000000894,-12944.400000000001,0.3109704127602581
7.0,6072.7,0.0,6072.7,0.0,0.2757822963594302
7.0,10777.16,0.0,10777.16,-10579.16,0.2757822963594302
7.0,19591.87,0.0,19591.87,0.0,0.2757822963594302
7.0,518041.64,0.0,-279819.44625,-12944.400000000001,0.2927066845245343
7.0,14851.49,0.0,14851.49,-12944.400000000001,0.2757822963594302
7.0,15915.1,0.0,15915.1,0.0,0.2757822963594302
7.0,12887.33,0.0,12887.33,0.0,0.2757822963594302
7.0,3182.69,0.0,3182.69,0.0,0.2757822963594302
7.0,3656.12,0.0,3656.12,0.0,0.2757822963594302
7.0,9311.9,0.0,9311.9,0.0,0.2757822963594302
7.0,6205.12,0.0,6205.12,0.0,0.2757822963594302
7.0,3393.07,0.0,3393.07,-1.7053025658242404e-13,0.2757822963594302
7.0,8071.86,0.0,8071.86,-7608.929999999999,0.2757822963594302
7.0,7550.59,0.0,7550.59,0.0,0.2757822963594302
7.0,665.74,0.0,665.74,-523.74,0.2757822963594302
